,cut_date,minute,shots_off_target_1,shots_off_target_2,blocked_shots_1,blocked_shots_2,bi_ chances_1,bi_ chances_2,big_chances_missed_1,big_chances_missed_2,hit_woodwork_1,hit_woodwork_2,counter_attacks_1,counter_attacks_2,counter_attack_shots_1,counter_attack_shots_2,counter_attack_goals_1,counter_attack_goals_2,shots_inside_box_1,shots_inside_box_2,shots_outside_box_1,shots_outside_box_2,goalkeeper_saves_1,goalkeeper_saves_2,goals_prevented_1,goals_prevented_2,accurate_passes_1,accurate_passes_2,long_balls_1,long_balls_2,Crosses_1,Crosses_2,Dribbles_1,Dribbles_2,Possession_lost_1,Possession_lost_2,Duels_won_1,Duels_won_2,Aerials_won_1,Aerials_won_2,Clearances_1,Clearances_2
4965,2024-02-05 12:34:33,nan,10.0,8.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,,,10.0,10.0,9.0,4.0,2.0,6.0,,,364.0,258.0,20|58,23|70,6|31,4|13,10|19,8|12,179.0,153.0,52.0,53.0,23.0,23.0,12.0,42.0
4966,2024-02-05 12:34:35,nan,2.0,9.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,,,,,,,5.0,10.0,2.0,10.0,7.0,2.0,,,643.0,241.0,23|58,14|50,3|30,3|10,4|8,10|13,147.0,110.0,35.0,39.0,12.0,7.0,13.0,24.0
4967,2024-02-05 12:34:37,nan,3.0,9.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,7.0,5.0,6.0,9.0,1.0,4.0,,,403.0,368.0,24|56,20|65,0|7,4|18,14|23,14|23,151.0,163.0,63.0,51.0,14.0,17.0,25.0,8.0
4968,2024-02-05 12:34:39,nan,2.0,2.0,3.0,7.0,3.0,1.0,2.0,1.0,,,2.0,1.0,2.0,1.0,,,8.0,9.0,4.0,5.0,3.0,4.0,,,223.0,395.0,22|57,25|59,2|19,11|38,5|8,7|15,133.0,156.0,41.0,54.0,13.0,19.0,25.0,16.0
4969,2024-02-05 12:34:41,nan,9.0,4.0,7.0,3.0,5.0,3.0,3.0,1.0,,,,,,,,,11.0,6.0,14.0,3.0,0.0,7.0,,,436.0,382.0,20|37,28|68,4|33,3|12,7|15,9|18,144.0,132.0,43.0,55.0,13.0,17.0,12.0,26.0
4970,2024-02-05 12:34:43,nan,4.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,,,,,8.0,4.0,0.0,3.0,1.0,2.0,,,314.0,188.0,19|54,18|77,4|27,2|12,6|15,6|11,198.0,193.0,68.0,69.0,38.0,31.0,14.0,26.0
4971,2024-02-05 12:34:45,nan,10.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,,,0.0,1.0,0.0,1.0,,,10.0,7.0,7.0,1.0,0.0,1.0,,,469.0,298.0,42|78,28|72,4|22,5|17,5|17,10|12,165.0,159.0,46.0,61.0,23.0,19.0,13.0,25.0
4972,2024-02-05 12:34:46,nan,6.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,,,0.0,1.0,0.0,1.0,,,10.0,7.0,5.0,2.0,5.0,4.0,,,190.0,410.0,24|69,36|74,6|20,5|11,7|10,4|10,160.0,144.0,55.0,52.0,18.0,25.0,7.0,34.0
4973,2024-02-05 12:34:48,nan,8.0,7.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,,,,,,,14.0,11.0,5.0,1.0,2.0,5.0,,,360.0,423.0,35|68,20|55,7|23,7|16,14|21,4|9,143.0,156.0,64.0,59.0,14.0,22.0,14.0,13.0
4974,2024-02-05 12:34:50,nan,5.0,3.0,7.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,,,,,,,9.0,2.0,9.0,3.0,0.0,5.0,,,598.0,271.0,35|48,18|64,3|14,1|8,8|15,2|9,126.0,133.0,55.0,41.0,20.0,12.0,20.0,16.0
4975,2024-02-05 12:34:52,nan,8.0,7.0,3.0,5.0,7.0,5.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,,,16.0,12.0,4.0,4.0,2.0,7.0,,,199.0,235.0,27|81,21|84,4|20,3|19,4|10,12|14,195.0,197.0,78.0,63.0,54.0,28.0,20.0,21.0
4978,2024-02-05 12:34:58,nan,10.0,4.0,3.0,0.0,2.0,1.0,2.0,1.0,,,,,,,,,11.0,5.0,9.0,2.0,3.0,7.0,,,278.0,670.0,29|58,34|64,6|19,5|20,6|12,8|12,119.0,114.0,40.0,38.0,14.0,10.0,20.0,15.0
5065,2024-02-05 12:37:37,nan,5.0,12.0,1.0,5.0,3.0,7.0,2.0,6.0,,,1.0,1.0,1.0,1.0,,,9.0,18.0,0.0,10.0,10.0,1.0,,,255.0,480.0,36|75,36|64,5|23,5|23,6|17,5|13,152.0,136.0,57.0,54.0,19.0,16.0,20.0,23.0
5066,2024-02-05 12:37:38,nan,4.0,3.0,2.0,7.0,6.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,9.0,9.0,6.0,4.0,2.0,4.0,,,680.0,344.0,27|47,13|39,3|25,1|6,5|10,7|10,129.0,106.0,34.0,38.0,11.0,10.0,5.0,17.0
5067,2024-02-05 12:37:40,nan,7.0,1.0,6.0,2.0,6.0,2.0,4.0,0.0,1.0,0.0,,,,,,,16.0,4.0,6.0,2.0,1.0,7.0,,,521.0,304.0,48|73,27|47,3|13,0|6,20|30,9|20,121.0,131.0,63.0,42.0,1.0,10.0,12.0,8.0
5068,2024-02-05 12:37:42,nan,5.0,1.0,5.0,2.0,3.0,0.0,2.0,0.0,,,0.0,1.0,0.0,1.0,,,11.0,3.0,4.0,4.0,4.0,2.0,,,586.0,450.0,38|57,29|66,6|31,0|3,4|6,7|11,124.0,116.0,31.0,39.0,5.0,6.0,6.0,18.0
5069,2024-02-05 12:37:44,nan,8.0,1.0,8.0,0.0,2.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,,,12.0,1.0,9.0,3.0,2.0,3.0,,,713.0,158.0,11|35,22|65,1|13,1|10,12|23,7|13,151.0,135.0,54.0,56.0,17.0,19.0,10.0,19.0
5071,2024-02-05 12:37:48,nan,2.0,5.0,5.0,5.0,0.0,1.0,,,,,,,,,,,3.0,8.0,4.0,5.0,2.0,0.0,,,190.0,757.0,23|44,24|50,4|19,6|13,6|13,5|10,113.0,104.0,38.0,41.0,18.0,13.0,10.0,12.0
5163,2024-02-05 12:40:43,nan,2.0,9.0,1.0,3.0,3.0,2.0,3.0,2.0,,,1.0,0.0,1.0,0.0,,,6.0,6.0,2.0,6.0,0.0,5.0,,,320.0,415.0,22|59,25|56,1|7,2|12,10|18,8|21,137.0,139.0,57.0,52.0,12.0,16.0,9.0,15.0
5167,2024-02-05 12:40:51,nan,7.0,1.0,2.0,2.0,3.0,0.0,,,,,,,,,,,12.0,1.0,5.0,5.0,2.0,5.0,,,324.0,475.0,27|47,13|36,4|16,0|4,6|17,4|10,108.0,112.0,39.0,36.0,11.0,2.0,8.0,16.0
5188,2024-02-05 12:41:29,nan,5.0,5.0,3.0,0.0,2.0,2.0,1.0,1.0,,,,,,,,,7.0,3.0,4.0,4.0,1.0,1.0,,,215.0,339.0,37|71,35|62,8|26,4|15,7|12,6|16,134.0,140.0,62.0,53.0,19.0,17.0,29.0,23.0
5199,2024-02-05 12:41:49,nan,11.0,2.0,3.0,4.0,2.0,2.0,2.0,0.0,,,,,,,,,12.0,6.0,7.0,4.0,2.0,5.0,0.05,0.64,422.0,255.0,35|52,30|63,4|26,3|8,12|28,4|12,124.0,113.0,65.0,55.0,11.0,18.0,14.0,27.0
5246,2024-02-05 12:43:18,nan,3.0,4.0,2.0,5.0,0.0,3.0,0.0,1.0,,,0.0,1.0,0.0,1.0,,,5.0,14.0,1.0,3.0,5.0,1.0,-0.27,0.02,290.0,634.0,24|53,34|64,3|7,4|15,3|15,3|6,112.0,107.0,36.0,44.0,13.0,13.0,16.0,6.0
5247,2024-02-05 12:43:20,nan,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,,,2.0,0.0,1.0,0.0,1.0,0.0,5.0,8.0,3.0,4.0,4.0,2.0,1.07,0.53,323.0,513.0,17|36,22|41,3|10,5|21,23|38,14|25,117.0,115.0,55.0,57.0,8.0,6.0,17.0,4.0
5248,2024-02-05 12:43:22,nan,4.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,,,2.0,0.0,1.0,0.0,1.0,0.0,16.0,5.0,2.0,0.0,1.0,5.0,,,371.0,372.0,25|46,27|57,11|27,1|6,7|11,4|13,121.0,124.0,53.0,33.0,12.0,13.0,6.0,27.0
5253,2024-02-05 12:43:32,nan,6.0,3.0,3.0,4.0,3.0,0.0,2.0,0.0,,,,,,,,,8.0,3.0,6.0,4.0,0.0,2.0,,,766.0,311.0,42|65,19|35,4|12,2|15,17|26,13|20,125.0,126.0,47.0,51.0,4.0,7.0,9.0,8.0
5254,2024-02-05 12:43:34,nan,6.0,3.0,6.0,4.0,2.0,1.0,0.0,1.0,,,,,,,,,12.0,8.0,5.0,1.0,2.0,3.0,,,314.0,351.0,28|52,24|53,6|17,6|13,6|23,8|16,124.0,118.0,37.0,54.0,5.0,12.0,15.0,15.0
5255,2024-02-05 12:43:35,nan,5.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,,,0.0,1.0,0.0,1.0,,,5.0,7.0,4.0,3.0,1.0,2.0,-0.88,-0.05,297.0,244.0,32|65,19|60,6|34,4|11,7|20,12|19,180.0,145.0,61.0,70.0,17.0,19.0,7.0,33.0
5328,2024-02-05 12:46:00,nan,3.0,4.0,4.0,8.0,2.0,2.0,1.0,2.0,,,0.0,1.0,0.0,1.0,,,8.0,8.0,4.0,6.0,2.0,3.0,0.47,-1.65,410.0,428.0,18|44,21|39,1|19,1|17,10|15,7|25,128.0,138.0,55.0,38.0,8.0,17.0,14.0,19.0
5337,2024-02-05 12:46:17,nan,3.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,8.0,4.0,7.0,2.0,1.0,5.0,-0.05,-0.02,693.0,137.0,15|33,19|43,3|14,1|6,4|12,7|15,119.0,106.0,47.0,56.0,12.0,20.0,9.0,16.0
5384,2024-02-05 12:47:45,nan,6.0,9.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,5.0,12.0,9.0,4.0,1.0,4.0,-0.3,0.4,423.0,206.0,25|65,21|58,2|23,5|14,10|23,10|19,168.0,152.0,55.0,78.0,16.0,29.0,10.0,29.0
5385,2024-02-05 12:47:47,nan,10.0,4.0,5.0,2.0,6.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,,20.0,7.0,7.0,2.0,2.0,8.0,0.11,0.87,551.0,168.0,17|30,31|60,7|23,6|22,6|15,1|8,109.0,114.0,43.0,48.0,12.0,21.0,13.0,27.0
5386,2024-02-05 12:47:49,nan,6.0,6.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,,,14.0,6.0,5.0,3.0,1.0,9.0,0.12,3.31,288.0,470.0,30|64,26|45,5|26,3|11,7|14,6|10,133.0,126.0,35.0,42.0,9.0,15.0,16.0,29.0
5387,2024-02-05 12:47:51,nan,4.0,8.0,3.0,8.0,0.0,2.0,0.0,1.0,,,2.0,0.0,2.0,0.0,,,4.0,17.0,4.0,7.0,7.0,1.0,0.93,0.05,162.0,466.0,16|68,27|54,3|14,6|17,2|11,13|17,152.0,166.0,48.0,83.0,13.0,31.0,34.0,14.0
5392,2024-02-05 12:48:02,nan,5.0,3.0,3.0,3.0,1.0,0.0,,,,,,,,,,,7.0,6.0,3.0,1.0,1.0,1.0,0.28,0.17,231.0,387.0,23|63,13|44,3|21,2|16,9|21,5|17,149.0,148.0,53.0,58.0,13.0,17.0,19.0,16.0
5393,2024-02-05 12:48:04,nan,6.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,10.0,5.0,4.0,2.0,1.0,2.0,-0.95,0.73,503.0,216.0,25|57,28|83,8|32,2|18,4|7,7|11,143.0,146.0,58.0,41.0,33.0,20.0,18.0,21.0
5394,2024-02-05 12:48:06,nan,3.0,5.0,7.0,6.0,2.0,1.0,2.0,1.0,,,0.0,1.0,0.0,1.0,,,8.0,8.0,5.0,9.0,5.0,3.0,0.04,0.3,152.0,490.0,27|62,17|45,6|24,2|8,4|14,9|18,138.0,135.0,47.0,47.0,14.0,10.0,12.0,28.0
5395,2024-02-05 12:48:08,nan,6.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,7.0,2.0,8.0,3.0,0.0,4.0,-1.01,-1.61,602.0,178.0,33|62,23|57,6|20,4|14,9|14,4|9,129.0,111.0,51.0,33.0,10.0,10.0,10.0,31.0
5396,2024-02-05 12:48:10,nan,5.0,3.0,7.0,4.0,1.0,1.0,0.0,1.0,,,,,,,,,12.0,5.0,10.0,4.0,2.0,8.0,0.13,0.15,281.0,385.0,18|59,28|76,4|19,3|14,4|9,7|15,157.0,168.0,58.0,50.0,21.0,22.0,20.0,22.0
5397,2024-02-05 12:48:12,nan,4.0,7.0,4.0,6.0,0.0,1.0,0.0,1.0,,,,,,,,,5.0,9.0,5.0,5.0,0.0,2.0,-0.65,0.27,242.0,316.0,36|87,23|70,2|8,6|27,10|22,9|14,178.0,187.0,58.0,56.0,24.0,18.0,27.0,20.0
5398,2024-02-05 12:48:14,nan,4.0,4.0,5.0,6.0,1.0,3.0,0.0,2.0,,,,,,,,,6.0,7.0,5.0,7.0,3.0,0.0,0.55,-1.44,195.0,443.0,21|63,25|51,2|11,7|19,6|16,22|37,147.0,167.0,57.0,70.0,16.0,17.0,21.0,19.0
5399,2024-02-05 12:48:16,nan,4.0,9.0,2.0,6.0,3.0,6.0,1.0,5.0,0.0,1.0,,,,,,,6.0,15.0,3.0,6.0,4.0,1.0,-0.6,-1.1,105.0,564.0,22|58,53|74,4|13,6|24,3|14,8|22,133.0,142.0,43.0,48.0,12.0,14.0,17.0,7.0
5400,2024-02-05 12:48:18,nan,12.0,5.0,8.0,4.0,6.0,6.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,3.0,,,17.0,11.0,14.0,4.0,2.0,6.0,-0.21,1.75,634.0,232.0,11|31,19|49,9|25,4|11,11|19,10|15,134.0,107.0,45.0,47.0,10.0,11.0,6.0,27.0
5401,2024-02-05 12:48:20,nan,8.0,4.0,10.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,12.0,5.0,9.0,8.0,5.0,3.0,1.21,0.28,418.0,214.0,40|69,17|49,5|35,0|3,13|19,10|19,152.0,118.0,42.0,50.0,10.0,10.0,9.0,36.0
5402,2024-02-05 12:48:22,nan,4.0,7.0,4.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0,,,,,,,8.0,13.0,3.0,0.0,1.0,1.0,-0.71,-1.36,288.0,418.0,24|56,16|57,3|15,10|15,5|9,5|9,128.0,127.0,46.0,45.0,21.0,20.0,20.0,16.0
5403,2024-02-05 12:48:24,nan,8.0,5.0,6.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,,,,,,,15.0,9.0,6.0,6.0,6.0,5.0,,,306.0,372.0,39|64,15|38,11|28,2|10,5|14,2|8,129.0,119.0,49.0,39.0,17.0,15.0,17.0,28.0
5405,2024-02-05 12:48:29,nan,6.0,2.0,5.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,,,,,,,13.0,5.0,2.0,4.0,3.0,2.0,,,399.0,391.0,27|59,21|57,6|16,0|10,11|17,7|15,152.0,147.0,57.0,46.0,18.0,10.0,11.0,18.0
5406,2024-02-05 12:48:31,nan,8.0,3.0,5.0,1.0,0.0,4.0,0.0,3.0,,,0.0,3.0,0.0,2.0,0.0,1.0,9.0,8.0,6.0,1.0,2.0,2.0,,,268.0,135.0,24|71,22|79,5|23,4|20,5|13,10|13,196.0,184.0,58.0,75.0,41.0,38.0,17.0,22.0
5407,2024-02-05 12:48:33,nan,3.0,5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,4.0,8.0,1.0,8.0,5.0,2.0,,,138.0,532.0,16|60,19|60,3|9,8|26,3|8,5|13,143.0,169.0,44.0,53.0,9.0,25.0,33.0,10.0
5408,2024-02-05 12:48:35,nan,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,10.0,4.0,2.0,0.0,3.0,1.0,,,469.0,294.0,31|58,23|69,7|20,2|16,9|17,6|16,165.0,162.0,57.0,45.0,23.0,15.0,13.0,17.0
5409,2024-02-05 12:48:38,nan,5.0,6.0,6.0,3.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,7.0,11.0,6.0,5.0,5.0,2.0,,,392.0,164.0,28|72,31|73,3|26,4|15,8|19,5|9,175.0,148.0,48.0,67.0,16.0,26.0,18.0,35.0
5410,2024-02-05 12:48:40,nan,4.0,3.0,4.0,3.0,1.0,2.0,1.0,0.0,,,,,,,,,6.0,6.0,5.0,5.0,2.0,3.0,,,341.0,301.0,22|73,29|69,2|13,4|22,4|8,6|11,170.0,175.0,45.0,48.0,20.0,19.0,22.0,15.0
5411,2024-02-05 12:48:43,nan,5.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,,,1.0,0.0,1.0,0.0,,,5.0,4.0,9.0,3.0,3.0,5.0,,,331.0,283.0,32|85,33|86,5|26,6|15,7|16,9|15,176.0,177.0,58.0,81.0,23.0,46.0,16.0,18.0
5412,2024-02-05 12:48:45,nan,6.0,4.0,5.0,3.0,1.0,0.0,,,,,1.0,0.0,1.0,0.0,,,7.0,3.0,7.0,4.0,0.0,2.0,,,348.0,238.0,27|71,19|71,4|13,1|24,19|28,3|16,188.0,196.0,91.0,49.0,38.0,22.0,20.0,16.0
5413,2024-02-05 12:48:48,nan,8.0,8.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,,,,,,,10.0,10.0,4.0,4.0,2.0,2.0,,,295.0,361.0,20|41,37|91,5|18,3|17,5|9,11|18,157.0,153.0,45.0,56.0,12.0,15.0,21.0,14.0
5414,2024-02-05 12:48:50,nan,8.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,,,10.0,6.0,8.0,3.0,1.0,2.0,,,226.0,430.0,18|66,22|63,3|15,8|19,7|14,4|6,168.0,165.0,51.0,49.0,23.0,19.0,32.0,34.0
5415,2024-02-05 12:48:52,nan,9.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,,,,,,,14.0,4.0,6.0,3.0,2.0,3.0,,,193.0,173.0,40|93,29|95,13|33,4|12,4|8,3|4,217.0,188.0,61.0,63.0,41.0,35.0,9.0,50.0
5416,2024-02-05 12:48:54,nan,10.0,6.0,8.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,14.0,9.0,9.0,7.0,2.0,3.0,,,328.0,274.0,25|52,18|50,13|36,5|21,16|22,4|9,131.0,127.0,64.0,37.0,20.0,7.0,18.0,30.0
5417,2024-02-05 12:48:56,nan,4.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,9.0,7.0,3.0,4.0,5.0,2.0,,,282.0,282.0,29|76,28|83,8|30,6|25,5|13,2|4,188.0,182.0,55.0,58.0,21.0,29.0,24.0,15.0
5418,2024-02-05 12:48:58,nan,7.0,5.0,4.0,2.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,,,14.0,8.0,4.0,2.0,2.0,5.0,,,490.0,106.0,49|84,18|72,9|32,2|6,10|17,4|13,174.0,160.0,53.0,54.0,19.0,23.0,16.0,33.0
5419,2024-02-05 12:49:00,nan,6.0,6.0,5.0,4.0,2.0,5.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,15.0,10.0,2.0,3.0,2.0,4.0,,,323.0,291.0,24|83,32|89,4|17,5|19,7|16,11|19,171.0,181.0,59.0,56.0,23.0,26.0,23.0,18.0
5420,2024-02-05 12:49:02,nan,9.0,4.0,3.0,4.0,4.0,0.0,3.0,0.0,,,,,,,,,11.0,3.0,4.0,7.0,2.0,3.0,,,221.0,215.0,37|90,23|71,4|24,3|10,10|16,12|18,208.0,181.0,64.0,80.0,24.0,41.0,11.0,45.0
5421,2024-02-05 12:49:05,nan,2.0,7.0,4.0,6.0,1.0,1.0,1.0,0.0,,,2.0,0.0,2.0,0.0,,,7.0,12.0,2.0,3.0,1.0,3.0,,,308.0,313.0,35|109,21|73,3|24,6|18,12|24,10|19,213.0,212.0,89.0,74.0,43.0,32.0,21.0,35.0
5422,2024-02-05 12:49:06,nan,14.0,4.0,6.0,1.0,5.0,2.0,2.0,2.0,,,0.0,1.0,0.0,1.0,,,17.0,4.0,9.0,1.0,0.0,3.0,,,464.0,140.0,36|70,20|70,8|28,3|18,10|15,8|12,173.0,171.0,62.0,53.0,29.0,22.0,12.0,28.0
5423,2024-02-05 12:49:09,nan,4.0,9.0,2.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,,,5.0,12.0,3.0,4.0,3.0,1.0,,,311.0,284.0,22|99,30|82,8|20,12|30,6|16,4|12,199.0,211.0,65.0,66.0,26.0,32.0,25.0,21.0
5424,2024-02-05 12:49:11,nan,8.0,4.0,1.0,2.0,5.0,1.0,3.0,1.0,,,,,,,,,13.0,3.0,1.0,5.0,2.0,2.0,,,147.0,276.0,19|71,33|84,5|26,4|15,5|9,16|30,191.0,190.0,66.0,66.0,19.0,30.0,17.0,27.0
5425,2024-02-05 12:49:13,nan,4.0,5.0,0.0,2.0,3.0,2.0,3.0,0.0,,,,,,,,,10.0,7.0,3.0,3.0,1.0,6.0,,,502.0,223.0,30|85,32|75,8|23,7|14,18|24,6|12,164.0,150.0,62.0,57.0,18.0,28.0,5.0,22.0
5426,2024-02-05 12:49:15,nan,4.0,7.0,0.0,7.0,4.0,2.0,3.0,2.0,0.0,4.0,,,,,,,4.0,8.0,3.0,7.0,1.0,2.0,,,381.0,397.0,30|66,23|68,7|21,3|9,8|14,3|6,125.0,125.0,40.0,37.0,14.0,8.0,13.0,12.0
5427,2024-02-05 12:49:17,nan,7.0,8.0,7.0,3.0,2.0,1.0,2.0,0.0,,,0.0,1.0,0.0,1.0,,,10.0,8.0,10.0,8.0,3.0,4.0,,,506.0,267.0,27|56,14|43,8|27,3|10,7|21,4|7,144.0,119.0,40.0,51.0,8.0,11.0,10.0,23.0
5428,2024-02-05 12:49:20,nan,5.0,10.0,2.0,6.0,2.0,2.0,0.0,1.0,,,,,,,,,7.0,11.0,2.0,8.0,2.0,0.0,,,149.0,406.0,26|78,26|71,4|16,7|43,3|10,7|13,166.0,184.0,52.0,61.0,24.0,30.0,45.0,16.0
5431,2024-02-05 12:49:26,nan,5.0,4.0,4.0,8.0,,,,,0.0,0.0,2.0,3.0,,,,,12.0,11.0,5.0,6.0,1.0,7.0,,,238.0,350.0,27|53,22|53,7|20,3|9,23|29,16|17,116.0,109.0,79.0,74.0,20.0,13.0,22.0,31.0
5432,2024-02-05 12:49:28,nan,3.0,4.0,1.0,5.0,,,,,0.0,0.0,1.0,0.0,,,,,6.0,5.0,3.0,8.0,4.0,3.0,,,232.0,223.0,34|67,23|46,3|12,3|17,12|22,22|36,128.0,131.0,102.0,104.0,29.0,28.0,20.0,16.0
5433,2024-02-05 12:49:30,nan,1.0,2.0,1.0,6.0,,,,,0.0,0.0,0.0,3.0,,,,,2.0,7.0,3.0,5.0,2.0,3.0,,,242.0,417.0,41|64,25|51,0|3,7|15,10|19,18|29,137.0,115.0,84.0,119.0,31.0,28.0,26.0,27.0
5434,2024-02-05 12:49:32,nan,2.0,3.0,3.0,3.0,,,,,1.0,1.0,0.0,4.0,,,,,6.0,8.0,1.0,2.0,1.0,1.0,,,530.0,143.0,58|96,36|62,4|15,0|9,17|23,19|26,153.0,128.0,93.0,119.0,26.0,46.0,17.0,18.0
5435,2024-02-05 12:49:34,nan,3.0,2.0,4.0,5.0,,,,,0.0,0.0,0.0,2.0,,,,,4.0,7.0,4.0,6.0,7.0,1.0,,,349.0,378.0,36|67,30|59,6|16,8|18,16|22,24|33,127.0,129.0,90.0,86.0,21.0,24.0,21.0,11.0
5436,2024-02-05 12:49:36,nan,3.0,2.0,2.0,3.0,,,,,1.0,1.0,1.0,0.0,,,,,7.0,7.0,1.0,2.0,1.0,1.0,,,468.0,152.0,27|46,13|28,5|12,3|8,24|32,9|10,87.0,92.0,84.0,66.0,15.0,15.0,8.0,21.0
5437,2024-02-05 12:49:38,nan,1.0,6.0,0.0,3.0,,,,,0.0,1.0,5.0,1.0,,,,,4.0,6.0,0.0,9.0,4.0,1.0,,,160.0,631.0,14|35,25|42,3|11,11|26,21|27,18|23,88.0,81.0,74.0,68.0,13.0,10.0,24.0,11.0
5438,2024-02-05 12:49:40,nan,3.0,6.0,6.0,7.0,,,,,0.0,0.0,2.0,2.0,,,,,10.0,10.0,8.0,6.0,4.0,4.0,,,277.0,364.0,34|59,42|73,8|20,7|18,12|20,14|16,114.0,123.0,94.0,74.0,44.0,21.0,18.0,20.0
5439,2024-02-05 12:49:42,nan,4.0,5.0,4.0,3.0,,,,,0.0,0.0,1.0,3.0,,,,,4.0,8.0,5.0,5.0,4.0,1.0,,,321.0,640.0,39|72,28|41,2|12,9|22,12|21,21|32,97.0,108.0,85.0,102.0,15.0,26.0,6.0,9.0
5440,2024-02-05 12:49:44,nan,3.0,3.0,4.0,0.0,,,,,0.0,0.0,0.0,2.0,,,,,6.0,6.0,6.0,2.0,2.0,3.0,,,280.0,199.0,28|51,21|47,3|19,1|5,23|30,13|18,161.0,129.0,111.0,113.0,32.0,42.0,22.0,32.0
5441,2024-02-05 12:49:46,nan,7.0,5.0,2.0,5.0,,,,,0.0,0.0,0.0,0.0,,,,,4.0,6.0,6.0,6.0,1.0,1.0,,,330.0,129.0,19|41,22|42,4|12,5|16,22|32,13|20,92.0,116.0,89.0,115.0,26.0,38.0,16.0,22.0
5466,2024-02-05 12:50:36,nan,11.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,,,2.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,8.0,1.0,0.0,1.0,-0.62,-0.31,306.0,342.0,15|36,21|58,3|10,3|14,9|16,6|13,120.0,128.0,52.0,61.0,19.0,19.0,13.0,13.0
5467,2024-02-05 12:50:38,nan,6.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,,,0.0,1.0,0.0,1.0,,,8.0,7.0,6.0,4.0,3.0,2.0,-0.32,-0.76,238.0,349.0,20|53,30|49,6|20,6|24,10|16,8|15,128.0,136.0,54.0,47.0,15.0,16.0,27.0,18.0
5487,2024-02-05 12:51:16,nan,3.0,6.0,2.0,11.0,1.0,1.0,0.0,1.0,,,,,,,,,7.0,15.0,2.0,6.0,2.0,3.0,,,396.0,239.0,33|64,25|56,2|10,9|27,8|23,4|7,119.0,113.0,47.0,49.0,14.0,10.0,21.0,9.0
5492,2024-02-05 12:51:25,nan,7.0,7.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,,,,,,,7.0,8.0,2.0,6.0,1.0,2.0,,,391.0,329.0,27|44,18|48,8|28,4|9,7|11,13|16,141.0,119.0,38.0,55.0,8.0,16.0,10.0,25.0
